experiment_id,id,divided_once_experiment_finished,filamented_id,over_ds_red_id,divided_id,survived,antibiotic_start_time,antibiotic_end_time,filamentation_threshold,time_first,time_sos,time_last,length_first,length_sos,length_last,gfp_first,gfp_sos,gfp_last,ds_red_first,ds_red_sos,ds_red_last,n_divisions,time_since_last_division_to_experiment_start,lived_time,dead_or_missing_at_time
Plasmid,xy11_26_20.223-44.090,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,15.392879486377348,NA,23.546846945588285,0.8049117386765966,NA,0.8306717323991007,-0.0018408263200456573,NA,0.008356341181120093,3,10,150,NA
Plasmid,xy11_26_22.155-44.134,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,20,NA,150,18.30980161406544,NA,44.19993463818706,0.8555548220583132,NA,0.8885661378426511,0.007131675660277619,NA,7.309710683256946e-4,1,40,130,NA
Plasmid,xy11_27_20.152-44.096,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,17.35254143478943,NA,39.74177465487694,1.0180593853086286,NA,1.284870562651492,-9.521961308791477e-4,NA,0.01089199062003556,2,0,150,NA
Plasmid,xy11_28_20.157-44.102,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,12.797521633893568,NA,37.91309597041904,0.8117208612535227,NA,0.9510474260788033,-0.002270102995450991,NA,-6.765748327954834e-4,7,20,150,NA
Plasmid,xy11_28_22.171-44.129,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,20,90,150,15.661047145996267,49.94821413549792,49.85177844995804,0.8323168643810879,0.8958249548110088,0.9033460935077015,0.0037433893854608253,0.21339910261799036,0.0015867691522216782,2,40,130,NA
Plasmid,xy11_28_24.181-44.108,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,40,NA,150,22.501000618974935,NA,44.70541841398496,0.8720998282097324,NA,0.8003998049492335,-0.002699564028463514,NA,0.003286004905181644,1,20,110,NA
Plasmid,xy11_29_20.190-44.103,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,140,150,10.3566973871949,50.08433009359414,44.31909828886987,0.9358964725408219,0.9425257173611754,0.8950042625466462,0.001994034776487667,0.0016173198281579553,2.7220636069389645e-4,6,20,150,NA
Plasmid,xy11_29_22.206-39.132,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,20,NA,150,19.76159455444103,NA,27.129416160509116,0.9155178217024488,NA,0.8065793553781554,0.005925787945429857,NA,0.01485933076150577,3,40,130,NA
Plasmid,xy11_29_22.206-44.183,FALSE,TRUE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,120,70,19.76159455444103,47.31430915193992,26.2614158038181,0.9155178217024488,0.8404863124920944,0.8955738754424595,0.005925787945429857,0.3511578404881382,0.3882121655758509,2,10,50,80
Plasmid,xy11_29_23.204-27.149,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,70,13.701570840560096,NA,24.548502692550443,0.9458572033110308,NA,0.9833954426357797,0.0018311484300752526,NA,0.2805467522427961,1,30,40,80
Plasmid,xy11_29_25.232-30.102,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,12.89967201211233,NA,10.615621541213592,1.047413186709323,NA,1.024152744312526,0.004677835997020077,NA,0.4688459437399122,2,0,20,80
Plasmid,xy11_3_20.219-44.003,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,16.9899564852384,NA,25.782181717979405,0.7240304549243701,NA,0.6601813462476136,-0.002198544084546991,NA,-3.1535211112298415e-6,4,40,150,NA
Plasmid,xy11_3_22.119-44.061,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,20,NA,150,21.959247306434342,NA,32.82771721224843,0.7617260872861199,NA,0.7836187092423127,0.001800604286148898,NA,-1.5616400262781138e-4,3,0,130,NA
Plasmid,xy11_30_20.162-44.104,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,17.06950765038469,NA,22.56452544926142,1.0562796611270484,NA,0.7704688957462018,-0.0017795161210749086,NA,0.00529693365661133,5,20,150,NA
Plasmid,xy11_30_24.207-27.150,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,40,NA,70,19.556666880398197,NA,30.945948309763335,1.0733005938427327,NA,1.1678338498281688,-2.6838657070409424e-4,NA,0.2961496725274057,1,20,30,80
Plasmid,xy11_31_20.142-44.105,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,150,150,29.203478094970496,47.34760799588938,47.34760799588938,0.963095488315907,0.8075312085066855,0.8075312085066855,-5.132795332961485e-4,0.0024723600366009695,0.0024723600366009695,3,0,150,NA
Plasmid,xy11_32_20.134-44.122,FALSE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,90,150,24.815292727626804,69.79146734361237,76.05348677061917,1.4605699088370612,1.8221017148284573,1.7314957898615235,-0.002965513315548017,0.31140082439673866,0.020741022842656456,1,30,150,NA
Plasmid,xy11_32_23.152-28.092,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,80,33.90611458809375,NA,25.41669322097867,1.4871618371837136,NA,1.4633242869845795,-0.0013606636684954814,NA,0.1861530110222934,1,30,50,90
Plasmid,xy11_33_20.168-44.128,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,20.442792929436777,NA,19.01979088978357,1.3459690406339924,NA,0.8291240342019238,8.125072092653226e-4,NA,0.07069369173418742,2,40,150,NA
Plasmid,xy11_33_22.199-27.164,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,70,20.982389401190492,NA,7.993024342241466,1.4120179043755012,NA,1.238713180824305,0.005570838167096093,NA,0.4650988967059748,2,0,50,80
Plasmid,xy11_33_22.199-31.091,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,70,20.982389401190492,NA,17.054774161383037,1.4120179043755012,NA,1.3059649770628938,0.005570838167096093,NA,0.5141705921941174,1,40,50,80
Plasmid,xy11_34_20.155-44.139,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,17.21512418447654,NA,9.392810236944255,1.1547027735983673,NA,0.9033460935077015,-5.541008583619198e-4,NA,0.06725695144278164,3,10,150,NA
Plasmid,xy11_34_25.173-27.124,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,20.67433869252984,NA,13.794197552336938,1.1281408248778104,NA,0.9962454598709363,6.494282787016753e-4,NA,0.18422057775943454,2,0,20,80
Plasmid,xy11_35_20.143-44.143,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,130,150,15.185708544173732,48.43435882240145,28.435927737360934,0.8299035044804052,0.8616406861556869,0.8280035456766068,-0.0012585311412393887,0.2570509253566889,0.004139620118845649,5,0,150,NA
Plasmid,xy11_36_20.227-44.164,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,15.374784362083984,NA,45.95120354366611,0.7346245052958451,NA,0.8530927452652255,-0.0022496570698120537,NA,0.004068513341831849,3,30,150,NA
Plasmid,xy11_36_23.190-41.154,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,30,NA,150,13.378434057734111,NA,42.20839617042743,0.7227900478946714,NA,1.0336300536119458,-8.398968020048656e-4,NA,0.024779015318107375,2,30,120,NA
Plasmid,xy11_37_20.183-44.166,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,20.839525747518135,NA,12.070498164605974,1.186451197633435,NA,0.9180848271868706,0.0015562175429133076,NA,0.06082784534692789,4,20,150,NA
Plasmid,xy11_37_24.219-44.182,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,40,NA,150,18.42679178548643,NA,33.023762625334435,1.1971089547103626,NA,1.0475068730408712,-0.0022087664725991816,NA,0.017508870649516135,2,20,110,NA
Plasmid,xy11_38_20.229-44.175,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,15.5803880144488,NA,43.61188988855151,0.7660431534438629,NA,0.9443394847399493,0.0012913978224821366,NA,0.009468373483993642,2,30,150,NA
Plasmid,xy11_38_22.205-28.144,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,80,19.018640445136977,NA,24.34704829833512,0.8294837897150691,NA,0.984006277517474,0.006108284498779318,NA,0.39835118959924576,2,20,60,90
Plasmid,xy11_38_23.208-36.097,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,30,NA,150,21.30986271899015,NA,32.142205439009395,0.7806394838990787,NA,0.907944218660089,0.00391612464877808,NA,0.02066109557642613,2,30,120,NA
Plasmid,xy11_38_24.222-28.151,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,40,NA,70,15.078750132451642,NA,15.906235431380829,0.8375895311206227,NA,0.9729587853013058,0.0017395131993195154,NA,0.47982052190559976,2,0,30,80
Plasmid,xy11_39_20.163-44.185,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,23.09864813981378,NA,26.20984530664357,1.1108350857142197,NA,1.1024632751270689,-5.415441363804539e-5,NA,0.022128740270554552,3,30,150,NA
Plasmid,xy11_39_23.194-28.127,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,80,25.248440919180727,NA,26.34760932674971,1.2270286215536086,NA,1.2627568409528453,0.004627073287295701,NA,0.31518126532705115,1,30,50,90
Plasmid,xy11_4_20.033-44.004,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,23.45344221051969,NA,44.94769183291989,0.8679476499955145,NA,0.7470135857797845,-0.0024030117027003276,NA,0.011759302109804063,4,0,150,NA
Plasmid,xy11_40_20.202-44.187,TRUE,TRUE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,150,150,16.951016968557738,51.657286360187925,51.657286360187925,0.9659697849678069,0.9601424951455064,0.9601424951455064,0.0028182399993572833,0.013320582676756404,0.013320582676756404,3,0,150,NA
Plasmid,xy11_40_23.227-33.091,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,30,NA,70,22.159049622381943,NA,20.693895938423868,1.1386524312775228,NA,1.2125634519625603,0.007597427706362192,NA,0.4652206084862239,1,30,40,80
Plasmid,xy11_41_20.209-44.193,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,11.922901541187729,NA,32.98023234631074,1.3414983288925102,NA,1.3337148684674824,0.004190407578417081,NA,0.0214800473639679,10,0,150,NA
Plasmid,xy11_41_25.212-27.155,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,23.502592460848465,NA,28.58723303486265,1.4842463185459325,NA,1.4426645771515616,0.0025537543207323106,NA,0.3239028432097263,1,10,20,80
Plasmid,xy11_41_25.212-37.115,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,50,NA,150,23.502592460848465,NA,25.818011364436057,1.4842463185459325,NA,1.4369759430999525,0.0025537543207323106,NA,0.030236731668606777,3,10,100,NA
Plasmid,xy11_42_20.103-42.009,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,110,150,22.24342328142524,48.95517409018922,69.91532181442486,0.9124149304015711,0.855783416707291,0.8364652951420439,-0.0019021402781874916,0.12986486639339867,9.449892606889196e-4,3,30,150,NA
Plasmid,xy11_42_23.112-29.019,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,90,35.79124112644499,NA,37.94787751325054,0.9414352084619539,NA,0.9089710208538577,-5.745121458046406e-4,NA,0.1333165683959341,1,30,60,100
Plasmid,xy11_43_20.121-42.048,FALSE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,110,150,14.91537747549781,52.39654948446801,42.34340950661851,1.0094290004464046,0.88128108870146,0.7844731285860327,7.046345270526304e-6,0.12717394393652917,8.73654952423259e-4,1,50,150,NA
Plasmid,xy11_43_21.138-32.040,TRUE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,10,NA,120,32.591085990106606,NA,22.305952891764345,1.0612562790588909,NA,1.072217579850035,0.0015664015163944678,NA,0.30738854264614446,2,50,110,130
Plasmid,xy11_44_20.080-42.049,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,17.55894197444684,NA,20.902629809516245,0.8767391753480013,NA,0.7319788032929228,1.9062615200726287e-4,NA,0.012927973785665613,0,NA,150,NA
Plasmid,xy11_45_20.156-37.089,FALSE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,150,150,17.477334736906244,52.99683412616664,52.99683412616664,0.8656617035057375,0.8574622757686355,0.8574622757686355,0.0012302756188039769,0.005976484773340004,0.005976484773340004,3,10,150,NA
Plasmid,xy11_45_25.197-34.090,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,50,NA,140,17.546858665031476,NA,30.377897523832853,0.919291507137212,NA,0.8461449669176081,0.004098988293963111,NA,0.017117902999614715,3,10,90,150
Plasmid,xy11_46_20.074-35.004,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,120,150,18.851765040848605,50.35640791828153,37.31623464383574,0.8257813058922826,0.7304648321751033,0.6920459413338009,-0.0011768326291282038,0.21889639863536833,0.008851853768682591,4,20,150,NA
Plasmid,xy11_46_24.093-28.039,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,40,NA,80,15.47991602886316,NA,25.26042798406728,0.885804264788609,NA,0.8811124533046731,-8.398968020048656e-4,NA,0.17700887500511112,1,20,40,90
Plasmid,xy11_47_20.138-33.065,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,130,23.569364327125083,NA,32.06037026774613,0.849720037329489,NA,1.0908274327487772,3.5377991459319786e-4,NA,0.3774169658317914,1,30,130,140
Plasmid,xy11_47_23.163-31.044,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,110,16.40785707073869,NA,44.281252592723256,0.9442907678475443,NA,1.0442241039834208,-9.624057861502545e-4,NA,0.15176665616428436,1,30,80,120
Plasmid,xy11_48_20.172-33.074,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,130,31.69406532011364,NA,21.273315159949505,1.106180748762903,NA,0.7199269936025572,6.800076040221846e-4,NA,0.5133346120503004,2,40,130,140
Plasmid,xy11_49_20.214-32.009,FALSE,TRUE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,90,120,29.487585214998543,53.2211200166745,39.14419206077311,0.7261515134706222,0.7868565088606199,0.787752150190221,-0.002024779473828088,0.19738520536079313,0.2248606635132219,2,30,120,130
Plasmid,xy11_49_21.060-29.011,TRUE,TRUE,FALSE,TRUE,FALSE,60,140,47.16756886212937,10,60,90,31.13469912928111,52.27038099370339,22.21861668846821,0.7583871064297407,0.783442578939002,0.6883996693099436,0.002899606136850147,0.01757902815314035,0.18786196483116263,4,40,80,100
Plasmid,xy11_49_22.054-28.008,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,20,NA,80,18.10905202623454,NA,39.15870237073831,0.8291090443888761,NA,0.8266207354229548,0.006321155059077756,NA,0.2906960885195378,2,0,60,90
Plasmid,xy11_5_20.044-44.006,TRUE,FALSE,TRUE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,15.27692829093686,NA,28.94082035166399,1.0009335239016102,NA,0.7056304594082957,-0.0025563898568393916,NA,0.06598780069677475,2,0,150,NA
Plasmid,xy11_50_20.067-32.012,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,120,16.861003300294612,NA,20.929371136371937,0.8931979900743962,NA,0.6755946215139301,0.001800604286148898,NA,0.37666139873577176,2,60,120,130
Plasmid,xy11_51_20.113-32.050,FALSE,FALSE,FALSE,FALSE,FALSE,60,140,47.16756886212937,0,NA,120,26.94233688272334,NA,30.217180536888662,1.0378272012653071,NA,0.7531031973304201,-0.003262232524154535,NA,0.26679216685182566,0,NA,120,130
Plasmid,xy11_52_20.225-32.082,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,100,25.62045146905685,NA,37.53871746198662,0.8294613049954975,NA,0.8703722522559829,9.884046133206887e-5,NA,0.415226447877875,1,20,100,110
Plasmid,xy11_53_20.190-32.107,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,70,10.3566973871949,NA,16.979096965819675,0.9358964725408219,NA,1.419658961576576,0.001994034776487667,NA,0.5131575630896954,2,40,70,80
Plasmid,xy11_54_20.194-31.094,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,110,20.24898395781153,NA,20.74385620083894,1.4383137839144613,NA,1.2500304896753327,0.004941760556732063,NA,0.6485441228624375,3,40,110,120
Plasmid,xy11_54_22.221-28.161,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,70,18.98865057760171,NA,21.07723610527783,1.5843145629992386,NA,1.9422225816863488,0.007668284004757674,NA,0.5323515924667167,1,40,50,80
Plasmid,xy11_55_20.159-31.095,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,110,32.82216419356068,NA,45.34136746884592,1.1361266477789824,NA,1.0914045405511146,-7.990638089407986e-4,NA,0.38788695444522864,2,10,110,120
Plasmid,xy11_56_20.100-29.027,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,90,15.12433141811761,NA,36.00424681107879,0.863079708208268,NA,0.8096072976137945,-0.0015445285079275014,NA,0.12370995022591223,1,0,90,100
Plasmid,xy11_57_20.135-29.083,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,90,17.11602360513652,NA,28.47862729321016,0.9469627020233,NA,0.9163235241537637,2.9260037301264335e-4,NA,0.27770739752250595,2,10,90,100
Plasmid,xy11_57_25.182-28.117,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,80,34.27651513091304,NA,24.356139760310413,0.9521641671508584,NA,0.9536968755349875,0.0018413296040666527,NA,0.23977002177812146,1,10,30,90
Plasmid,xy11_58_20.196-29.111,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,90,23.006351003034656,NA,22.14316028913073,1.3434432571354518,NA,1.7885657555874495,0.0012302756188039769,NA,0.6822783957450446,2,NA,90,100
Plasmid,xy11_59_20.204-29.113,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,17.106101845124183,NA,15.23721244136837,0.865204514207782,NA,1.116553699391924,0.006229930367531408,NA,0.48823138107662106,0,NA,70,80
Plasmid,xy11_6_20.212-44.012,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,140,150,15.555375197663835,49.66108629093413,27.98727763529708,0.7353252790558259,0.7716680807900193,0.7645704043119246,1.0903928744741076e-4,0.006493445663078618,0.002136538568347517,4,0,150,NA
Plasmid,xy11_60_20.012-28.000,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,22.2337077353604,NA,19.73906779904615,0.9997793082969357,NA,1.0123932359765908,0.0017395131993195154,NA,0.4979492673086733,4,10,80,90
Plasmid,xy11_60_25.007-27.001,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,13.538533866005311,NA,26.449075726739235,1.0884927693665951,NA,1.1919187319425901,0.0037027414574832443,NA,0.4041555120071786,2,0,20,80
Plasmid,xy11_61_20.028-28.001,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,15.412722394087629,NA,19.117181293174955,0.9084089028645684,NA,0.7736729682851515,-0.003702357608665085,NA,0.5088621657700295,3,40,80,90
Plasmid,xy11_61_22.023-28.003,TRUE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,80,28.486576087107032,NA,27.23829255134309,0.8390810175188708,NA,0.9942143402029705,0.006432640604078807,NA,0.3923131917458248,2,40,60,90
Plasmid,xy11_62_20.021-28.006,FALSE,FALSE,FALSE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,22.93943757493555,NA,26.216316278520992,0.8972077650646608,NA,0.8548652906581183,-2.3553565992203758e-5,NA,0.3297657191220529,0,NA,80,90
Plasmid,xy11_63_20.035-28.014,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,21.153275801524845,NA,16.816896802613986,0.9285327268811302,NA,0.7961951623893484,-0.0024745852471040114,NA,0.25433381140670597,2,50,80,90
Plasmid,xy11_64_20.048-28.016,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,22.724042844901625,NA,32.996879923360105,0.9250475953475358,NA,0.9890503496080313,-0.0012483184621982421,NA,0.22201369230735898,3,0,80,90
Plasmid,xy11_64_25.055-27.033,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,22.027717381804095,NA,35.64459093098456,0.9609407026902975,NA,0.9845234260676204,-0.0025870683108522126,NA,0.1307781329964006,1,10,20,80
Plasmid,xy11_65_20.074-28.017,TRUE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,18.851765040848605,NA,41.261220279548425,0.8257813058922826,NA,0.8682024768173257,-0.0011768326291282038,NA,0.2357653845628662,3,0,80,90
Plasmid,xy11_66_20.035-28.018,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,21.153275801524845,NA,26.91295855253888,0.9285327268811302,NA,0.8562481009117703,-0.0024745852471040114,NA,0.2141239432671584,1,60,80,90
Plasmid,xy11_67_20.037-28.019,TRUE,TRUE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,40,80,16.604315186764715,53.35390577597768,22.114125592777658,0.8561731518465316,0.9999104691611034,0.8969042213504445,-0.002045220802106257,7.105859942763724e-4,0.22543885590451945,1,NA,80,90
Plasmid,xy11_68_20.217-28.020,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,18.249342435606515,NA,24.7181973458786,0.794298951038812,NA,0.8122604945232406,-0.0011461974078118891,NA,0.252568474089516,3,0,80,90
Plasmid,xy11_69_20.064-28.032,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,31.052960071992377,NA,23.897515634191137,1.010320894322744,NA,0.8668908681756503,-0.0029450531668020765,NA,0.18472099549145002,1,60,80,90
Plasmid,xy11_7_20.086-44.023,TRUE,TRUE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,130,150,6.55238827862979,50.9647811305829,61.84574651498923,0.8759109881771149,0.8235478237481726,0.783071581066071,7.921237972852291e-4,0.14058331180786734,-4.112335104512702e-4,5,30,150,NA
Plasmid,xy11_7_23.101-27.042,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,30,NA,70,13.970739094968328,NA,26.9100906779886,0.8541944965242328,NA,0.8478837852311433,4.0476000687801486e-4,NA,0.11226125987333072,1,30,40,80
Plasmid,xy11_70_20.097-28.044,FALSE,FALSE,FALSE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,24.464735377279844,NA,26.40376950006064,1.1557070910725644,NA,1.1237263249352574,-4.112335104512702e-4,NA,0.3037441005133415,0,NA,80,90
